id,name,sponsor,event,venue,place,city_state,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,date_orig,decade
23469,Unknown Menu,MURO HOTEL,[LUNCH],COMMERCIAL,116 WEST 14 ST. NY,"NEW YORK, NY",BROADSIDE; 4.5 X 7.25;,DAILY,MENU ALL IN SPANISH;,1900-372,,,1900-01-17,Muro Hotel,,,,complete,2,19,1900-01-17,1900
23474,Unknown Menu,CAFETERIA LUNCH,DAILY MENU,COMMERCIAL,"57 BROAD STREET, NY","NEW YORK, NY",FOLDER; ILLUS; 6 X 9.75;,,PRICED MENU PARTIALLY HANDWRITTEN;LITHOGRAPH OF MOOSE ON BACK COVER;,1900-425,,,1900-01-20,Cafeteria Lunch,,Dollars,$,complete,4,99,1900-01-20,1900
23479,Unknown Menu,LOWELL LUNCH,MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; ILLUS; 5.6X7;,,A LA CARTE MENU; DECORATIVE BORDER; [DATE INFO SUPPLIED BY FEB];,1907-512,,,1907-05-16,Lowell Lunch,,Dollars,$,complete,2,95,1907-05-16,1900
23488,Unknown Menu,CAZENOVIA ALUMNI ASSOCIATION OF NEW YORK AND VICINITY,DINNER,EDUC;,"FRAUNCES TAVERN, NY(?)","NEW YORK, NY",CARD; ILLUS; 3.5 X 5.5;,ANNIVERSARY(?);,ILLUSTRATION OF BUILDING PLAQUE OF FRAUNCES TAVERN;,1906-237,,,1906-02-23,Cazenovia Alumni Association Of New York And Vicinity,,,,complete,2,13,1906-02-23,1900
23491,Unknown Menu,AMHERST ALUMNI,DINNER,EDUC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 4.5X5.5;,OTHER (REUNION);,INCLUDES PRICED WINE LIST; DRAWING ON COVER;,1898-053,,,1898-01-20,Amherst Alumni,,Dollars,$,complete,4,39,1898-01-20,1890
23492,Unknown Menu,NEW YORK ASSOCIATION OF THE ALUMNI OF PHILIPS EXETER ACADEMY,14TH ANNUAL DINNER,EDUC;,"THE WINDSOR HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 5X8;,OTHER (REUNION);,INCLUDES WINES SERVED WITH EACH COURSE; OFFICERS & EXECUTIVE COMMITTE LISTED; SEALS ON COVER & BACK PAGE;,1896-077,,,1896-04-10,New York Association Of The Alumni Of Philips Exeter Academy,,,,complete,4,20,1896-04-10,1890
23500,Unknown Menu,COMRADES OF THE ARMY OF THE POTOMAC,"DINNER TO CAPT. LOUIS PHILIPPE D'ORLEANS, COMTE DE PARIS",MIL;,"PLAZA HOTEL, NY","NEW YORK, NY",CARD FOLDER; COL; ILLUS; 4.5 X 7;,COMPLIMENTARY/TESTIMONIAL,"EMBOSSED RED, WHITE, BLUE MEDAL; TIED WITH WHITE RIBBONS; MENU ALSO A PLACE CARD FOR LT. S.H. ROBBINS; FRENCH;",1890-093,,,1890-10-20,Comrades Of The Army Of The Potomac,,,,complete,6,40,1890-10-20,1890
23516,Unknown Menu,ST. REGIS HOTEL,DEJEUNER/FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH A LA CARTE MENU;,1905-787,,,1905-10-25,Hotel St. Regis,,Dollars,$,complete,2,202,1905-10-25,1900
23520,Unknown Menu,(MRS.W.D.SLOANE),(DINNER DANCE),OTHER;(PRIVATE);,"642 FIFTH AVE,(NY)","NEW YORK, NY",CARD;3.5X5.25;,OTHER;(DINNER DANCE);,"HANDWRITTEN NOTE ON BACK,MRS.W.D.SLOANE'S DINNER DANCE.640FIFTH AVE;MENU IN FRENCH;CHAMPAGNE;",1899-141,,,1899-01-20,Mrs.W.D.Sloane,,,,complete,2,13,1899-01-20,1890
23521,Unknown Menu,ST. REGIS HOTEL,DINER/DINNER,COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",CARD; 5X8;,,"MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;",1905-485,,,1905-06-20,St. Regis Hotel,,Dollars,$,complete,2,150,1905-06-20,1900
23522,Unknown Menu,FRIENDLY SONS OF ST. PATRICK,98TH ANNIVERSARY DINNER,RELIG;,DELMONICO'S NEW YOK CITY,"NEW YORK, NY","FOLDER, 6X8",SOCIAL,FRENCH; INCLUDES PROGRAM;,1882-024,,,1882-03-17,Friendly Sons Of St. Patrick,,,,complete,4,28,1882-03-17,1880
23530,Unknown Menu,SOUTH FERRY HOTEL,BREAKFAST AND SUPPER BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 8X11;,,"[DATE INFO SUPPLIED BY FEB]; ILLUSTRATION OF HOTEL ON COVER; PRICED WINE LIST ON BACK COVER; ""LADIES' AND GENTS' DINING ROOM UP-STAIRS;""",1900-775,,,1900-02-06,South Ferry Hotel,,Dollars,$,complete,4,68,1900-02-06,1900
23533,Unknown Menu,NEW YORK CITY POLICE ENDOWMENT ASSOCIATION,FIRST ANNUAL DINNER,PROF;,"WALDORF ASTORIA,NEW YORK,NY","NEW YORK, NY",BOOKLET;ILL;COL;5.25X8;,ANNIVERSARY;,WINES;TOASTS;BOUND BY MULTIPLE YARNS AT SIDE;DESIGN AND SEAL ON FRONT COVER;NAKED CHILDREN WITH HALF APRONS CARRYING TRAYS OF FOOD;THE YEAR 1900 FRAMED WITH DECORATIONS ON BACK COVER;LIST OF GUESTS WITH SEATING INFORMATION;,1900-721,,,1900-02-05,New York City Police Endowment Association,,,,complete,24,30,1900-02-05,1900
23547,Unknown Menu,AMERICAN ASSOCIATION OF PUBLIC ACCOUNTANTS,18TH ANNIVERSARY BANQUET,PROF;,"HOTEL ASTOR, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 6.5X9.5;,ANNIVERSARY;,"WINES LISTED; MENU IN COMBINATION OF FRENCH AND ENGLISH; QUOTES THROUGHOUT; SWEET ILLUSTRATION OF A FLOWER GIRL; HONORARY GUESTS, POST PRANDIAL, MUSIC AND BANQUET AND RECEPTION COMMITTEES LISTED;",1905-758,,,1905-10-17,American Association Of Public Accountants,,,,complete,12,23,1905-10-17,1900
23559,Unknown Menu,DOWNTOWN CLUB,MENU,SOC;,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 6X9.5;,OTHER (DAILY MENU);,"EXTRACT FROM HOUSE RULES: ""SERVANTS MUST NOT BE FEED. AN EMPLOYEE OF THE CLUB WHO RECEIVES A FEE OR GRATUITY IN ANY FORM FROM A MEMBER OR VISITOR WILL BE DISMISSED;""",1900-644,,,1900-01-31,Downtown Club,,Dollars,$,complete,4,221,1900-01-31,1900
23565,Unknown Menu,WALDORF-ASTORIA HOTEL,SUPPER MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; 6X9;,OTHER (DAILY HOTEL MENU);,PRICED A LA CARTE MENU; (DATE INFO SUPPLIED BY FLB);,1900-639,,,1900-01-30,Waldorf Astoria Hotel,,Dollars,$,complete,2,154,1900-01-30,1900
23584,Unknown Menu,NEW YORK FREE TRADE CLUB,ANNUAL DINNER,COM,DELMONICO [NY],"NEW YORK, NY",CARD; 4.75X8.25,OTHER,"MENU IN FRENCH,TOASTS LISTED ON BACK",1885-006,,,1885-02-23,New York Free Trade Club,,,,complete,2,25,1885-02-23,1880
23599,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-184,,,1906-02-17,St. Regis Hotel,,Dollars,$,complete,2,188,1906-02-17,1900
23610,Unknown Menu,Louis Sherry,DEJEUNER/LUNCHEON,COMMERCIAL,"[New York, NY]","NEW YORK, NY",BROADSHEET; 5.25X8.0;,,"FRENCH AND ENGLISH MENU; SPECIAL NOTICE:  A ""DINER DE LUXE"" WILL BE SERVED EVERY SUNDAY EVENING AT $3.00.  OPERA SUPPER EVERY EVENING AT $1.50.",1900-735,,,1900-02-04,Louis Sherry,,Dollars,$,complete,2,119,1900-02-04,1900
23613,Unknown Menu,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-297,,,1906-03-12,Hotel St. Regis,,Dollars,$,complete,2,164,1906-03-12,1900
23616,Unknown Menu,STATIONERS' BOARD OF TRADE,MENU,COMMERCIAL,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BROADSIDE; 3.25 x 5.25;,,FRENCH,1890-025,,,1890-01-30,Stationers' Board Of Trade,,,,complete,2,22,1890-01-30,1890
23625,Unknown Menu,NEW GRAND HOTEL,"DAILY MENU, LUNCHEON",COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 7X11;,,,1905-468,,,1905-06-15,New Grand Hotel,,Dollars,$,complete,2,175,1905-06-15,1900
23633,Unknown Menu,NATIONAL CARRIAGE & HARNESS DEALERS' ASSOCIATION,JUBILEE BANQUET,COMMERCIAL,"MARLBOROUGH HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 4X5.5;,ANNIVERSARY;,WINES SERVED WITH INDIVIDUAL COURSES; TOASTS; AMERICAN FLAG ON COVER;,1899-629,,,1899-10-18,National Carriage & Harness Dealers' Association,,,,complete,4,25,1899-10-18,1890
23656,Unknown Menu,THE WINDSOR,"""CLIO"" MENU",,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; 4.25X6.5;,,ENGRAVED SEAL,1895-097,,,1895-05-22,The Windsor,,,,complete,2,11,1895-05-22,1890
23669,Unknown Menu,WESTCHESTER POLO TEAM,DINNER,SOC;,"THE WALDORF, [NEW YORK, NY?]","NEW YORK, NY",FOLDER; ILLUS; 6.5X9;,,FRENCH & ENGLISH; PHOTO OF MOUNTED POLO PLAYER ON COVER;,1895-180,,,1895-11-14,Rockaway Polo Team,,Dollars,$,complete,4,155,1895-11-14,1890
23677,Unknown Menu,ST. REGIS HOTEL,DEJEUNER FOURCHETTE/ LUNCHEON,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,MENU IN FRENCH AND ENGLISH;,1905-502,,,1905-06-22,St. Regis Hotel,,Dollars,$,complete,2,184,1905-06-22,1900
23681,Unknown Menu,OHIO SOCIETY OF NEW YORK,TWENTY-FIRST ANNUAL BANQUET,PATR;,"WALDORF-ASTORIA, NEW YORK","NEW YORK, NY",BOOKLET; COL; 6.5 X 9.5;,ANNIVERSARY;,WINES LISTED; MENU IN FRENCH; GUEST LIST;,1907-110,,,1907-01-19,Ohio Society Of New York,,,,complete,24,26,1907-01-19,1900
23687,Unknown Menu,HOTEL GALLATIN,"DAILY MENU, LUNCHEON",COMMERCIAL,"70 AND 72 WEST 46TH STREET, NEW YORK CITY","NEW YORK, NY",CARD; ILLUS; 3.5X6.5;,,PHOTO OF HOTEL; BACK OF CARD CAN BE USED AS A POST CARD;,1907-192,,,1907-02-10,Hotel Gallatin,,Dollars,$,complete,2,17,1907-02-10,1900
23692,Unknown Menu,THE ASSOCIATED PIONEERS OF THE TERRITORIAL DAYS OF CALIFORNIA,DINNER IN HONOR OF GEN. H.G. GIBSON,,"MARTINELLI'S, NEW YORK CITY","NEW YORK, NY",FOLDER; ILLUS; 4.5 X 7,COMPL.,GUEST LIST; WINE LIST; ILLUS.OF FORTY-NINERS;,1882-020,,,1882-09-09,The Associated Pioneers Of The Territorial Days Of California,,,,complete,2,22,1882-09-09,1880
23695,Unknown Menu,SAINT NICHOLAS SOCIETY,DINNER,SOC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 4.5X7;,,FRENCH; INCLUDES PRICED WINE LIST; EMBOSSED SEAL OF SOCIETY ON FRONT; SILK RIBBON ATTACHMENTS;,1897-340,,,1897-12-06,Saint Nicholas Society,,,,complete,2,20,1897-12-06,1890
23701,Unknown Menu,GALLATIN HOTEL,DINNER,COMMERCIAL,WEST 46 ST.NYC;,"NEW YORK, NY",BROADIDE;COL;5.5X8.5;,DAILY;,ALL ITEMS PRICED ;,1907-869,,,1907-10-08,Gallatin Hotel,,Dollars,$,complete,2,24,1907-10-08,1900
23725,Unknown Menu,HOTEL MARIE ANTOINETTE,DINNER,COMMERCIAL,"SIXTY-SIXTH STREET & BROADWAY, NEW YORK, [NY]","NEW YORK, NY",CARD; 6.5X8.75; ILLUS; COL;,,"ILLUS, COAT OF ARMS IN GOLD; PRICED A LA CARTE MENU;",1900-862,,,1900-02-10,Hotel Marie Antoinette,,Dollars,$,complete,2,124,1900-02-10,1900
23740,Unknown Menu,THE NATIONAL FEDERATION OF AMERICA,BANQUET TO THE EARL OF ABERDEEN,PATRIOTIC?,DELMONICO'S [NEW YORK],"NEW YORK, NY",FOLDER; 5X7.25;,COMPLIMENTARY/TESTIMONIAL,MENU IN FRENCH; LIST OF VARIOUS TOASTS;,1891-126,,,1891-12-08,The National Federation Of America,,,,complete,4,20,1891-12-08,1890
23742,Unknown Menu,USMA,DINNER,MIL;,"DELMONICO'S,NY","NEW YORK, NY",4 PAGE BOOKLET;ILLUS COVER;RIBBON TRIM;6 X 8;,FAREWELL BANQUET,"MENU IN SPANISH;SEPARATE PAGES FOR OFFICERS,COMMITTEE & PROGRAM;",1890-073,,,1890-06-12,Usma,,,,complete,12,25,1890-06-12,1890
23744,Unknown Menu,BRITISHSCHOOLS AND UNIVERSITIES CLUB OF NEW YORK,KING'S BIRTHDAY DINNER,PATR;,DELMONICO'S [NEW YORK],"NEW YORK, NY",BOOKLET; ILLUS; 4 X 7;,ANNIVERSARY;,MENU IN FRENCH; TOASTS; MUSIC; BRITISH CREST AND FLAG;,1906-805,,,1906-11-09,British Schools And Universities Club Of New York,,,,complete,16,19,1906-11-09,1900
23746,Unknown Menu,AMEN CORNER,SEVENTH ANNUAL DINNER,SOC;,"FIFTH AVENUE HOTEL, NEW YORK CITY","NEW YORK, NY",BOOKLET; 12X16;,ANNIVERSARY;,WINES LISTED; MENU IS IN FORM OF A HUMOROUS NEWSPAPER; MEMBERS LISTED;,1907-197,,,1907-02-09,Amen Corner,,,,complete,8,25,1907-02-09,1900
23754,Unknown Menu,HOLLAND SOCIETY,FOURTH ANNUSL DINNER,PATR;,HOTEL BRUNSWICK [NY?],"NEW YORK, NY",FOLDER; ILLUS; 8.75X12;,[SOC?],DUTCH; TOASTS; WINDMILL AND MILKMAID; SAILINGSHIP AND SEAL; TWO COPIES;,1889-004,,,1889-01-08,Holland Society,,,,complete,4,55,1889-01-08,1880
23765,Unknown Menu,NEW YORK PRESS CLUB,COMPLIMENTARY DINNER TO GEN. FELIX AGNUS OF BALTIMORE,PROF;,NEW YORK PRESS CLUB [NYC?},"NEW YORK, NY",FOLDER; ILLUS; 4.75 X 7;,COMPLIMENTARY/TESTIMONIAL,WINES; PHOTO OF GEN. AGNUS ON COVER;,1895-149,,,1895-09-05,New York Press Club,,,,complete,4,23,1895-09-05,1890
23769,Unknown Menu,FLATIRON RESAURANT AND CAFE,LUNCH,COMMERCIAL,"BROADWAY AND 23RD STREET, NY","NEW YORK, NY",CARD; 3 X 11;,,PRICED MENU; PRICED WINE LIST ON BACK; FACSIMILE OF CHECK;,1906-981,,,1906-12-21,Flat Iron Resaurant And Cafe,,Dollars,$,complete,2,129,1906-12-21,1900
23770,Unknown Menu,NEW YORK PRESS CLUB,"COMPLIMENTARY DINNER TO HON. WILLIAM E.S. FALES, VICE CONSUL TO AMOY ON THE OCCASION OF HIS RETURN FROM CHINA",PROF;,"NEW YORK, NY","NEW YORK, NY",BROADSHEET; ILLUS; 4.5X7;,COMPLIMENTARY/TESTIMONIAL,DESIGN ON MENU; INCLUDES NAME OF CATERER,1894-088,,,1894-09-22,New York Press Club,,,,complete,2,17,1894-09-22,1890
23789,Unknown Menu,INDEPENDENCE LEAGUE COUNTY COMMITTEE OF NEW YORK,BANQUET TO WILLIAM RANDOLF HEARST,POLIT;,"HOTEL SAVOY, NEW YORK","NEW YORK, NY",BOOKLET; ILLUS; 6 X 9;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; PHOTO OF W.R. HEARST; DINNER ALSO IN CELEBRATION OF JEFFERSON DAY; QUOTES BY THOMAS JEFFERSON; TOASTS;,1907-379,,,1907-04-13,Independence League County Committee Of New York,,,,complete,10,21,1907-04-13,1900
23792,Unknown Menu,EASTERN HOTEL RESTAURANT AND CAFE,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLLUS; 5.5X8.5;,,[DATE INFO SUPPLIED BY FEB]; SPECIALS HANDWRITTEN IN FADED LAVENDAR INK; PRICED WINE LIST ON BACK OF MENU;,1900-772,,,1900-02-06,Eastern Hotel Restaurant And Cafe,,Dollars,$,complete,4,265,1900-02-06,1900
23793,Unknown Menu,MERCHANTS IN DRY GOODS TRADE,"BANQUET IN HONOR OF WILLIAM L.STRONG,MAYOR-ELECT OF NY CITY",PROF;,DWLMONICO'S NY,"NEW YORK, NY",2 CARDS JOINED BY RIBBONS; ILLUS;6.5X8.75;,COMPLIMENTARY/TESTIMONIAL,SEPARATE PAGE WITH COMPLETE SEATING PLAN;,1894-120,,,1894-12-13,Merchants In Dry Goods Trade,,,,complete,4,21,1894-12-13,1890
23794,Unknown Menu,UNION LEAGUE CLUB,"DINNER TO GEN. HORACE PORTER, AMBASSADOR TO FRANCE;",SOCIAL;,DELMONICO'S,"NEW YORK, NY",BOOKLET; ILLUS; COL; 3 COLOR RIBBON TRIM;5 X 6.75;,BANQUET;,MENU IN FRENCH; WINES LISTED; PROGRAM & SPEAKERS INCLUDED; COMMITTEE MEMBERS LISTED;,1897-159,,,1897-05-03,Union League Club,,,,complete,6,20,1897-05-03,1890
23797,Unknown Menu,CHAMBER OF COMMERCE OF THE STATE OF NEW YORK,126TH ANNUAL MEETING,POL;,"DELMONICO'S,NY","NEW YORK, NY",BOOKLET;5X7;,LUNCHEON,MENU IN FRENCH,1894-051,,,1894-05-03,Chamber Of Commerce Of The State Of New York,,,,complete,4,23,1894-05-03,1890
23802,Unknown Menu,SUPERINTENDENT INSPECTORS AND CAPTAINS OF POLICE OF NEW YORK CITY,TENTH ANNUAL DINNER,PROF,"DELMONICO'S,( NEW YORK)","NEW YORK, NY",FOLDER; ILL; COL; 5X7.5,ANNUAL DINNER,MENU IN FRENCH; MEMBERS LISTED,1891-008,,,1891-01-26,Superintendent Inspectors And Captains Of Police Of New York City,,,,complete,4,24,1891-01-26,1890
23808,Unknown Menu,ADOLPH WALDHEIM'S,DAILY MENU,COMMERCIAL,"408 EAST 34 STREET,NEW YORK,NY","NEW YORK, NY",FOLDER;6X9.25;,DAILY;,DATE HANDWRITTEN;,1900-830,,,1900-02-09,Adolph Waldheim's,,Dollars,$,complete,4,74,1900-02-09,1900
23812,Unknown Menu,HOTEL MAJESTIC,SUPPER,COMMERCIAL,"[NEW YORK, NY]","NEW YORK, NY",BROADSHEET; 6.0X11.0;,,PRICED MENU;,1900-610,,,1900-01-29,Hotel Majestic,,Dollars,$,complete,2,169,1900-01-29,1900
23818,Unknown Menu,SAINT NICHOLAS SOCIETY,DINNER,SOC;,DELMONICO'S NY,"NEW YORK, NY",BOOKLET JOINED BY SILK RIBBON; ILLUS; COL; 4.5 X 7;,?,WINE LIST & PRICES ON SEPARATE PAGE;,1899-799,,,1899-12-06,Saint Nicholas Society,,Dollars,$,complete,4,47,1899-12-06,1890
23819,Unknown Menu,SECOND DISTRICT DENTAL SOCIETY AND PROFESSIONAL FRIENDS,BANQUET TENDERED TO DR. WILLIAM JARVIE,PROF;,"WALDORF-ASTORIA HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; COL; 5X9;,COMPLIMENTARY/TESTIMONIAL,"WINE LISTED; MENU IN FRENCH; OFFICERS, COMMITTEES AND TOASTS LISTED;",1906-833,,,1906-11-17,Second District Dental Society And Professional Friends,,,,complete,6,34,1906-11-17,1900
23831,Unknown Menu,CHRYSANTHEMUM CLUB,DINNER FOR FRANK C. BONE,[SOC?];,"MANHATTAN HOTEL, NEW YORK, NY","NEW YORK, NY",BROADSIDE; 4.5X7;,COMPLIMENTARY/TESTIMONIAL,"MENU WRITTEN IN FORM OF PRESCRIPTION: HOTEL LISTED AS ""DISPENSING CHEMIST;""",1898-375,,,1898-12-03,Chrysanthemum Club,,,,complete,2,23,1898-12-03,1890
23833,Unknown Menu,ONCE A YEAR CLUB OF INSURANCE JOURNALISTS,BANQUET AND MEETING,PROF;,NEW YORK PRESS CLUB;MORTON BUILDING;NY,"NEW YORK, NY",FOLDER;ILLUS;4.5X6;,ANNIVERSARY;,"MEN WITH HATCHETS DROPPING THEM INTO A SHALLOW HOLE BEFORE ENTERING THE BUILDING;WINES;THE SUCCESFUL CANDIDATE FOR PRESIDENT OF THE ORGANIZATION MUST AS USUAL ""PUT UP"" A CASE OF CHAMPAGNE;NAMES;TALKS;",1901-281,,,1901-02-05,Once A Year Club Of Insurance Journalists,,,,complete,4,18,1901-02-05,1900
23835,Unknown Menu,"SHOE MANUFACTURERS ASSOCIATION OF NEW YORK CITY, THE",DINNER,PROF;,"DELMONICO'S, [NEW YORK]","NEW YORK, NY",BOOKLET; 6 X 9;,ANNIVERSARY (?);,MENU IN FRENCH; TOASTS;,1906-174,,,1906-02-15,"Shoe Manufacturers Association Of New York City, The",,,,complete,8,29,1906-02-15,1900
23839,Unknown Menu,SAINT NICHOLAS SOCIETY,PAAS FESTIVAL,SOC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BROADSHEET; ILLUS; 4.5X7;,OTHER (FESTIVAL);,FRENCH; INCLUDES PRICED WINE LIST; DRAWING AT TOP OF MENU;,1899-304,,,1899-04-03,Saint Nicholas Society,,Dollars,$,complete,2,41,1899-04-03,1890
23854,Unknown Menu,UNION SQUARE HOTEL,SUPPER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 6.75X10.5,,FULLY PRICED MENU; HALF PORTION PRICES LISTED FOR SELECTED ITEMS; PRICED WINE LIST;,1900-128,,,1900-01-10,Union Square Hotel,,Dollars,$,complete,2,145,1900-01-10,1900
23870,Unknown Menu,THE ANSONIA,BREAKFAST,COMMERCIAL,"BROADWAY AND 73RD STREET, NEW YORK","NEW YORK, NY",CARD; 5 X 8.5;,,PRICED MENU; LOGO;,1907-058,,,1907-01-09,The Ansonia,,Dollars,$,complete,2,110,1907-01-09,1900
23871,Unknown Menu,PATRIA CLUB OF NEW YORK,FIFH ANNUAL DINNER,PATR;,HOTEL SAVOY [NEW YORK],"NEW YORK, NY",FOLDER; COL; ILLUS; 5.5 X 7;,ANNIVERSARY;,EMBOSSED AMERICAN FLAG ON COVER;,1905-261,,,1905-04-07,Patria Club Of New York,,,,complete,8,16,1905-04-07,1900
23877,Unknown Menu,BELLECLAIRE CLUB,DINNER,SOC;,"[NEW YORK, NY]","NEW YORK, NY",BOOKLET; ILLUS; COL; 5.6X8.6;,,INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; [PLACE INFO SUPPLIED BY FEB]; PHOTOGRAPH ON COVER OF YOUNG WOMAN WITH ELABORATE HAIRDO; SILVER DECORATION;,1906-350,,,1906-03-31,Belleclaire Club,,,,complete,4,29,1906-03-31,1900
23883,Unknown Menu,HOME MADE LUNCH ROOM,DAILY MENU,COMMERCIAL,"160 SIXTH AVE,NEW YORK,NY","NEW YORK, NY",CARD;7X11;,,,1900-720,,,1900-02-05,Home Made Lunch Room,,Dollars,$,complete,2,71,1900-02-05,1900
23892,Unknown Menu,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-180,,,1906-02-16,St. Regis Hotel,,Dollars,$,complete,2,201,1906-02-16,1900
23896,Unknown Menu,SHEET METAL WARE MANUFACTURERS,DINNER,PROF;,WALDORF-ASTORIA [NEW YORK],"NEW YORK, NY",CARD; ILLUS; COL; 5.5 X 7.25;,ANNIVERSARY;,"WINES WITH EACH COURSE; MENU IN FRENCH; ILLUSTRATION OF ""BATHING BEAUTY:""",1907-406,,,1907-04-17,Sheet Metal Ware Manufacturers,,,,complete,2,20,1907-04-17,1900
23902,Unknown Menu,CHAMBER OF COMMERCE OF THE STATE OF NEW YORK,122ND ANNUAL MEAL,COM,"DELMONICO'S,[NEW YORK]","NEW YORK, NY",FOLDER; 5X6.75,ANNUAL MEETING,"FRENCH MENU, ONLY HOT ITEMS ARE BEVERAGE,ALL OTHER ITEMS ARE COLD; TWO COPIES",1890-063,,,1890-05-01,Chamber Of Commerce Of The State Of New York,,,,complete,4,23,1890-05-01,1890
23906,Unknown Menu,SQUADRON A,NINTH ANNUAL DINNER,MIL;,DELMONICO'S [NY],"NEW YORK, NY",FOLDER; ILLUS; 4.75 X 7;,ANNIVERSARY;,FRENCH; PHOTO OF OFFICER ON COVER; DRAWING OF ARMORY;,1898137,,,1898-04-02,Squadron A,,,,complete,4,23,1898-04-02,1890
23909,Unknown Menu,CURRY & BURLINGAME,SPECIAL BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; 5.5X7;,,NO ITEM MORE THAN 20C;,1901-0997,,,1901-04-26,Curry & Burlingame,,Dollars,$,complete,2,33,1901-04-26,1900
23921,Unknown Menu,LYDIA F. WADLEIGH AAOCIATION,SECOND ANNUAL BREAKFAST,SOC(?);,"HOTEL MANHATTAN, NY","NEW YORK, NY",BOOKLET; 5 X 6.75;,ANNIVERSARY;,FRENCH; ORNAMENTAL LETTER; RED CORD;,1899-165,,,1899-02-04,Lydia F. Wadleigh Aaociation,,,,complete,10,13,1899-02-04,1890
23923,Unknown Menu,CHAMBRE DE COMMERCE FRANCAISE DE NEW YORK,DINNER TO DELEGATES OF THE GRANDES COMPAGNIES FRANCAISES DE CHEMINS DE FER,PROF;,"SHERRYS, NY","NEW YORK, NY",FOLDER;PHOTO OF LOCOMOTIVE;8X10;,COMPLIMENTARY/TESTIMONIAL,INVITATION & MENU ALL IN FRENCH;,1905-325,,,1905-04-30,Chambre De Commerce Francaise De New York,,,,complete,4,19,1905-04-30,1900
